sweep_id,venue,year,title,bucket,agreement,needs_adjudication,buckets_all,reason,confidence,model_id,runs,prompt_hash,run_date
SW0281,NeurIPS,2023,Scalarization for Multi-Task and Multi-Domain Learning at Scale,OUT,3/3,,OUT;OUT;OUT,Multi-task/multi-domain learning optimization is model-training machinery; no external decision problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0282,NeurIPS,2023,Sharp Calibrated Gaussian Processes,OUT,3/3,,OUT;OUT;OUT,Gaussian process calibration for regression/forecasting with no downstream decision or optimization problem mentioned.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0283,NeurIPS,2023,Tanimoto Random Features for Scalable Molecular Machine Learning,OUT,3/3,,OUT;OUT;OUT,Kernel approximation for molecular similarity; no decision or optimization problem is the object of the work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0284,NeurIPS,2023,TaskMet: Task-Driven Metric Learning for Model Learning,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Portfolio optimization and budget allocation are decision problems with learned prediction models in the pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0285,NeurIPS,2023,Two-Stage Predict+Optimize for Mixed Integer Linear Programs with Unknown Parameters in Constraints,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Predict+Optimize framework for MILPs with unknown parameters predicted from features is core contextual optimization.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0286,NeurIPS,2023,Unbiased Learning of Deep Generative Models with Structured Discrete Representations,OUT,3/3,,OUT;OUT;OUT,Generative modeling and representation learning; no external decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0287,NeurIPS,2024,∇2DFT: A Universal Quantum Chemistry Dataset of Drug-Like Molecules and a Benchmark for Neural Network Potentials,OUT,3/3,,OUT;OUT;OUT,Dataset and benchmark paper for neural network potentials; no decision or optimization problem as object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0288,NeurIPS,2024,Adaptive and Optimal Second-order Optimistic Methods for Minimax Optimization,OUT,3/3,,OUT;OUT;OUT,"Pure optimization algorithm for training; no external decision problem, only solver machinery for min-max problems.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0289,NeurIPS,2024,Adversarial Moment-Matching Distillation of Large Language Models,OUT,3/3,,OUT;OUT;OUT,Knowledge distillation is model-training machinery; no external decision or optimization problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0290,NeurIPS,2024,Aggregate-and-Adapt Natural Language Prompts for Downstream Generalization of CLIP,OUT,3/3,,OUT;OUT;OUT,No optimization or decision problem; focuses on prompt learning for vision-language model adaptation and classification tasks.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0291,NeurIPS,2024,Benchmarking PtO and PnO Methods in the Predictive Combinatorial Optimization Regime,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Benchmarks predict-then-optimize and predict-and-optimize methods for predictive combinatorial optimization, directly addressing contextual optimization.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0292,NeurIPS,2024,BPQP: A Differentiable Convex Optimization Framework for Efficient End-to-End Learning,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Differentiable optimization layers for end-to-end learning with convex optimization problems as the object of the work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0293,NeurIPS,2024,Cardinality-Aware Set Prediction and Top-k Classification,OUT,3/3,,OUT;OUT;OUT,"Top-k classification is a prediction/learning task, not an optimization or decision problem being solved.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0294,NeurIPS,2024,Contextual Linear Optimization with Bandit Feedback,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Contextual linear optimization with stochastic shortest path is a decision problem with learned predictive component.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0295,NeurIPS,2024,Continual Learning with Global Alignment,OUT,3/3,,OUT;OUT;OUT,Continual learning addresses catastrophic forgetting in model training; no external optimization or decision problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0296,NeurIPS,2024,Decision-Focused Learning with Directional Gradients,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Proposes surrogate losses for predict-then-optimize framework with downstream decision loss, directly addressing contextual optimization.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0297,NeurIPS,2024,DePLM: Denoising Protein Language Models for Property Optimization,OUT,3/3,,OUT;OUT;OUT,Protein fitness prediction task with no downstream optimization or decision problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0298,NeurIPS,2024,Distributionally Robust Performative Prediction,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Optimization problem (minimizing performative risk) with learned predictive model influencing data distribution in same pipeline.,medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0299,NeurIPS,2024,DISTRICTNET: Decision-aware learning for geographical districting,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Districting is a combinatorial optimization problem integrated with graph neural network learning in a decision-aware pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0300,NeurIPS,2024,DreamMesh4D: Video-to-4D Generation with Sparse-Controlled Gaussian-Mesh Hybrid Representation,OUT,3/3,,OUT;OUT;OUT,Generative 3D/4D modeling from video; no optimization or decision problem is the object of the work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0301,NeurIPS,2024,Dynamic Model Predictive Shielding for Provably Safe Reinforcement Learning,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Model predictive control is an optimization-based decision problem combined with learned reinforcement learning policy.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0302,NeurIPS,2024,Enabling Adaptive Agent Training in Open-Ended Simulators by Targeting Diversity,OUT,3/3,,OUT;OUT;OUT,"Meta-RL training methodology for embodied agents; optimization is training machinery, not an external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0303,NeurIPS,2024,Geodesic Optimization for Predictive Shift Adaptation on EEG data,OUT,3/3,,OUT;OUT;OUT,Domain adaptation for regression/prediction task with no downstream optimization or decision problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0304,NeurIPS,2024,GLinSAT: The General Linear Satisfiability Neural Network Layer By Accelerated Gradient Descent,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Proposes optimization layer applied to decision problems (TSP, portfolio, unit commitment) with neural networks.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0305,NeurIPS,2024,Learning Structured Representations with Hyperbolic Embeddings,OUT,3/3,,OUT;OUT;OUT,Representation learning method for classification; no optimization or decision problem is the object of the work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0306,NeurIPS,2024,Learning-to-Cache: Accelerating Diffusion Transformer via Layer Caching,OUT,3/3,,OUT;OUT;OUT,"Model inference acceleration via caching; optimization is training machinery, no external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0307,NeurIPS,2024,Length Optimization in Conformal Prediction,OUT,3/3,,OUT;OUT;OUT,Conformal prediction for uncertainty quantification; no downstream decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0308,NeurIPS,2024,MAGNET: Improving the Multilingual Fairness of Language Models with Adaptive Gradient-Based Tokenization,OUT,3/3,,OUT;OUT;OUT,Tokenization optimization is model-training machinery; no external decision or optimization problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0309,NeurIPS,2024,Marrying Causal Representation Learning with Dynamical Systems for Science,OUT,3/3,,OUT;OUT;OUT,Causal representation learning for dynamical systems; no optimization or decision problem is the object of the work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0310,NeurIPS,2024,Multi-Stage Predict+Optimize for (Mixed Integer) Linear Programs,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Extends Predict+Optimize framework for multi-stage optimization with unknown parameters predicted via neural networks.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0311,NeurIPS,2024,NeuralFluid : Nueral Fluidic System Design and Control with Differentiable Simulation,OUT,3/3,,OUT;OUT;OUT,Differentiable physics simulation for fluid control; physical system simulation rather than discrete optimization decision problem.,medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0312,NeurIPS,2024,Newton Losses: Using Curvature Information for Learning with Differentiable Algorithms,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Sorting and shortest-path losses are decision problems; neural networks are trained with these differentiable algorithm objectives.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0313,NeurIPS,2024,Real-Time Selection Under General Constraints via Predictive Inference,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Online sample selection is a sequential decision problem with learned predictive inference component in the pipeline.,medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0314,NeurIPS,2024,Stochastic Optimization Schemes for Performative Prediction with Nonconvex Loss,OUT,3/3,,OUT;OUT;OUT,Performative prediction studies model training dynamics where predictions affect data distribution; no external decision/optimization problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0315,NeurIPS,2024,The Map Equation Goes Neural: Mapping Network Flows with Graph Neural Networks,OUT,3/3,,OUT;OUT;OUT,"Community detection/clustering is unsupervised learning machinery, not an external decision or optimization problem being solved.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0316,NeurIPS,2024,"To Learn or Not to Learn, That is the Question - A Feature-Task Dual Learning Model of Perceptual Learning",OUT,3/3,,OUT;OUT;OUT,Cognitive neuroscience model of perceptual learning; no optimization or decision problem is the object of work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0317,NeurIPS,2024,Trading off Consistency and Dimensionality of Convex Surrogates for Multiclass Classification,OUT,3/3,,OUT;OUT;OUT,Multiclass classification loss design with no downstream decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0318,NeurIPS,2024,Train-Attention: Meta-Learning Where to Focus in Continual Knowledge Learning,OUT,3/3,,OUT;OUT;OUT,"Meta-learning for training LLMs to mitigate forgetting; optimization is model-training machinery, no external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0319,NeurIPS,2024,Training Data Attribution via Approximate Unrolling,OUT,3/3,,OUT;OUT;OUT,Training data attribution is model-training machinery; no external decision or optimization problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0320,NeurIPS,2024,Trajectory Diffusion for ObjectGoal Navigation,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Navigation is a sequential decision problem; diffusion model learns to generate trajectory solutions.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0321,NeurIPS,2024,Typicalness-Aware Learning for Failure Detection,OUT,3/3,,OUT;OUT;OUT,Addresses DNN overconfidence and failure detection in classification; no optimization or decision problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0322,NeurIPS,2024,Vector Quantization Prompting for Continual Learning,OUT,3/3,,OUT;OUT;OUT,Continual learning method for training neural networks; no external optimization or decision problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0323,NeurIPS,2025,Addressing Mark Imbalance in Integration-free Neural Marked Temporal Point Processes,OUT,3/3,,OUT;OUT;OUT,Forecasting event marks and times with no downstream decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0324,NeurIPS,2025,ALINE: Joint Amortization for Bayesian Inference and Active Data Acquisition,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Active data acquisition is a sequential decision problem with learned amortized inference component in same pipeline.,medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0325,NeurIPS,2025,Beyond Chemical QA: Evaluating LLM's Chemical Reasoning with Modular Chemical Operations,OUT,3/3,,OUT;OUT;OUT,Benchmark for evaluating LLM reasoning in chemistry; no optimization problem is the object of the work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0326,NeurIPS,2025,Bi-Directional Communication-Efficient Stochastic FL via Remote Source Generation,OUT,3/3,,OUT;OUT;OUT,"Federated learning communication optimization is model-training machinery, not an external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0327,NeurIPS,2025,Bi-Level Decision-Focused Causal Learning for Large-Scale Marketing Optimization: Bridging Observational and Experimental Data,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Resource allocation optimization problem with ML prediction of treatment effects in same pipeline; explicit predict-then-optimize setting.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0328,NeurIPS,2025,Bridging Arbitrary and Tree Metrics via Differentiable Gromov Hyperbolicity,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Finding closest tree metric is an optimization problem; differentiable framework with learned/gradient-based solver satisfies criteria.,medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0329,NeurIPS,2025,C3PO: Optimized Large Language Model Cascades with Probabilistic Cost Constraints for Reasoning,OUT,3/3,,OUT;OUT;OUT,"Cascade optimization is model-training/inference machinery for LLM deployment, not an external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0330,NeurIPS,2025,CADGrasp: Learning Contact and Collision Aware General Dexterous Grasping in Cluttered Scenes,OUT,3/3,,OUT;OUT;OUT,"Robotic grasping pose optimization is the object, but no learned predictive component feeds uncertain problem parameters; learning predicts grasp representations directly.",medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0331,NeurIPS,2025,Composing Linear Layers from Irreducibles,OUT,3/3,,OUT;OUT;OUT,Model compression/parameterization work; no external decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0332,NeurIPS,2025,Conformal Prediction for Ensembles: Improving Efficiency via Score-Based Aggregation,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Explicitly mentions predict-then-optimize regression settings as a downstream application of their conformal prediction framework.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0333,NeurIPS,2025,Continual Optimization with Symmetry Teleportation for Multi-Task Learning,OUT,3/3,,OUT;OUT;OUT,Multi-task learning optimization machinery for training neural networks; no external decision problem as object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0334,NeurIPS,2025,DiffE2E: Rethinking End-to-End Driving with a Hybrid Diffusion-Regression-Classification Policy,CANDIDATE,2/3,,OUT;CANDIDATE;CANDIDATE,Autonomous driving trajectory planning is a decision/control problem with learned predictive components in the pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0335,NeurIPS,2025,Differentiable Structure Learning and Causal Discovery for General Binary Data,OUT,3/3,,OUT;OUT;OUT,"Causal discovery and structure learning are statistical inference tasks, not decision/optimization problems as the object of work.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0336,NeurIPS,2025,Differentiation Through Black-Box Quadratic Programming Solvers,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Differentiable QP framework for neural networks and bi-level optimization; QP is a decision problem with learned components in pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0337,NeurIPS,2025,Elevating Visual Perception in Multimodal LLMs with Visual Embedding Distillation,OUT,3/3,,OUT;OUT;OUT,Multimodal LLM training methodology with no optimization or decision problem as the object of work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0338,NeurIPS,2025,Exploring Tradeoffs through Mode Connectivity for Multi-Task Learning,OUT,3/3,,OUT;OUT;OUT,Multi-task learning optimization machinery for training deep models; no external decision problem as object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0339,NeurIPS,2025,Feasibility-Aware Decision-Focused Learning for Predicting Parameters in the Constraints,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Explicitly addresses predict-then-optimize with constrained optimization problems and decision-focused learning for predicting parameters.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0340,NeurIPS,2025,From Pretraining to Pathology: How Noise Leads to Catastrophic Inheritance in Medical Models,OUT,3/3,,OUT;OUT;OUT,Transfer learning and fine-tuning study about model robustness; no optimization or decision problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0341,NeurIPS,2025,HeavyWater and SimplexWater: Distortion-free LLM Watermarks for Low-Entropy Distributions,OUT,3/3,,OUT;OUT;OUT,Watermarking LLM outputs is not a decision/optimization problem as object; optimization is design machinery.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0342,NeurIPS,2025,Hierarchical Optimization via LLM-Guided Objective Evolution for Mobility-on-Demand Systems,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Mobility-on-demand routing/dispatch is a decision problem with LLM-guided optimization in the pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0343,NeurIPS,2025,Hierarchical Shortest-Path Graph Kernel Network,OUT,3/3,,OUT;OUT;OUT,"Graph representation learning for classification tasks; shortest-path is kernel machinery, not a decision problem being solved.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0344,NeurIPS,2025,INC: An Indirect Neural Corrector for Auto-Regressive Hybrid PDE Solvers,OUT,3/3,,OUT;OUT;OUT,Numerical simulation of physical systems (PDE solvers) with no decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0345,NeurIPS,2025,Inverse Optimization Latent Variable Models for Learning Costs Applied to Route Problems,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Routing problems (ship/taxi routes, paths) are optimization problems; learned latent model predicts cost functions for solving.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0346,NeurIPS,2025,Learning and Planning Multi-Agent Tasks via an MoE-based World Model,OUT,3/3,,OUT;OUT;OUT,"Multi-agent reinforcement learning with world models; optimization is training machinery, not an external decision problem with predicted parameters.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0347,NeurIPS,2025,Learning Gradient Boosted Decision Trees with Algorithmic Recourse,OUT,3/3,,OUT;OUT;OUT,"Algorithmic recourse is model-training machinery for fairness/interpretability, not an external optimization decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0348,NeurIPS,2025,metaTextGrad: Automatically optimizing language model optimizers,OUT,3/3,,OUT;OUT;OUT,"Optimizing LLM prompts and optimizer design is model-training machinery, not an external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0349,NeurIPS,2025,"Neural Rule Lists: Learning Discretizations, Rules, and Order in One Go",OUT,3/3,,OUT;OUT;OUT,Rule list learning is model training machinery for classification; no external decision/optimization problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0350,NeurIPS,2025,Online Portfolio Selection with ML Predictions,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Portfolio selection is an optimization/decision problem with ML predictions informing allocations, fitting contextual optimization.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0351,NeurIPS,2025,Physics-informed Reduced Order Modeling of Time-dependent PDEs via Differentiable Solvers,OUT,3/3,,OUT;OUT;OUT,Numerical simulation of physical systems via PDE solvers; no decision or optimization problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0352,NeurIPS,2025,Puppeteer: Rig and Animate Your 3D Models,OUT,3/3,,OUT;OUT;OUT,"3D rigging and animation is content creation, not an optimization decision problem; differentiable optimization is training machinery.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0353,NeurIPS,2025,Regression Trees Know Calculus,OUT,3/3,,OUT;OUT;OUT,Gradient estimation for regression trees; no optimization or decision problem as the object of work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0354,NeurIPS,2025,Revisiting End-to-End Learning with Slide-level Supervision in Computational Pathology,OUT,3/3,,OUT;OUT;OUT,Medical image classification task with no optimization or decision problem; focuses on neural network training methodology.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0355,NeurIPS,2025,RPG360: Robust 360 Depth Estimation with Perspective Foundation Models and Graph Optimization,OUT,3/3,,OUT;OUT;OUT,"Depth estimation and 3D reconstruction task; graph optimization is internal machinery, not an external decision problem.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0356,NeurIPS,2025,Scalable Feature Learning on Huge Knowledge Graphs for Downstream Machine Learning,OUT,3/3,,OUT;OUT;OUT,Representation learning for knowledge graphs with no optimization or decision problem as the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0357,NeurIPS,2025,Smart Surrogate Losses for Contextual Stochastic Linear Optimization with Robust Constraints,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Contextual stochastic linear optimization with knapsack and production problems as objects, combined with ML prediction.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0358,NeurIPS,2025,Solver-Free Decision-Focused Learning for Linear Optimization Problems,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Explicitly addresses predict-then-optimize and decision-focused learning for linear optimization problems with predicted parameters.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0359,NeurIPS,2025,Sparc3D: Sparse Representation and Construction for High-Resolution 3D Shapes Modeling,OUT,3/3,,OUT;OUT;OUT,Generative modeling for 3D shape synthesis; no optimization or decision problem as the object of work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0360,NeurIPS,2025,Structured Reinforcement Learning for Combinatorial Decision-Making,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Combinatorial optimization problems (routing, scheduling, assortment) are the object; learned RL actor embeds optimization layers.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0361,NeurIPS,2025,Template-Guided 3D Molecular Pose Generation via Flow Matching and Differentiable Optimization,OUT,3/3,,OUT;OUT;OUT,"Molecular pose prediction is a physical/geometric simulation task, not a decision or optimization problem in the contextual optimization sense.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0362,NeurIPS,2025,The Bias-Variance Tradeoff in Data-Driven Optimization: A Local Misspecification Perspective,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Analyzes data-driven stochastic optimization methods including estimate-then-optimize and integrated estimation-optimization for decision-making problems.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0363,NeurIPS,2025,Towards Minimizing Feature Drift in Model Merging: Layer-wise Task Vector Fusion for Adaptive Knowledge Integration,OUT,3/3,,OUT;OUT;OUT,Model merging is training machinery for consolidating neural networks; no external decision or optimization problem is the object.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0364,NeurIPS,2025,Training the Untrainable: Introducing Inductive Bias via Representational Alignment,OUT,3/3,,OUT;OUT;OUT,No optimization or decision problem; focuses on neural network training via representational alignment and inductive bias transfer.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0365,NeurIPS,2025,VeriLoC: Line-of-Code Level Prediction of Hardware Design Quality from Verilog Code,OUT,3/3,,OUT;OUT;OUT,Predicts design quality metrics from code; no optimization or decision problem is the object of the work.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0366,OR,2023,Technical Note-Data-Driven Profit Estimation Error in the Newsvendor Model,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Newsvendor is an inventory optimization problem with data-driven/learned demand distribution component.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0367,OR,2023,"The Analytics of Bed Shortages: Coherent Metric, Prediction, and Optimization",CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Optimization models for bed capacity planning with predictive analytics component in healthcare decision-making pipeline.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0368,OR,2025,Application-Driven Learning: A Closed-Loop Prediction and Optimization Approach Applied to Dynamic Reserves and Demand Forecasting,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Closed-loop prediction-optimization for reserve requirements and demand forecasting with application-driven cost function.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0369,OR,2025,Contextual Inverse Optimization: Offline and Online Learning,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Contextual optimization with decision-making under uncertainty, learning from oracle feedback to minimize regret in optimization problems.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0370,OR,2025,Inverse Optimization: Theory and Applications,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Inverse optimization infers objective/constraint parameters from decisions, a setting where learned parameters feed optimization problems.",medium,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0371,OR,2025,Mixed-Integer Optimization with Constraint Learning,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Mixed-integer optimization with learned constraints for data-driven decision making is clearly contextual optimization.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0372,OR,2025,Robustifying Conditional Portfolio Decisions via Optimal Transport,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Portfolio selection is an optimization problem with side information conditioning, combining prediction and decision-making.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0373,OR,2025,Technical Note—Data-Driven Sample Average Approximation with Covariate Information,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Optimization problem with uncertain parameters predicted from covariates using machine learning, classic contextual/predict-then-optimize setting.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0374,OR,2025,"The Analytics of Robust Satisficing: Predict, Optimize, Satisfice, Then Fortify",CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Portfolio investment and pricing are optimization problems with predicted uncertain parameters from side information.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0375,OR,2026,Decision Making with Side Information: A Causal Transport Robust Approach,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,Stochastic optimization with side information (covariates) informing decisions is a predict-then-optimize setting with learned/estimated distributions.,high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
SW0376,OR,2026,Integrated Conditional Estimation-Optimization,CANDIDATE,3/3,,CANDIDATE;CANDIDATE;CANDIDATE,"Explicitly addresses optimization with uncertain parameters predicted from contextual features, integrating estimation with downstream optimization.",high,claude-opus-4-5-20251101,3,4bc0e50d09eb,2026-09-17
